idx,transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,merchant_id,device_type,location
1467,c08171cb-1fcb-43e1-8c26-7e86f64a819d,USER_08354,2023-12-04 19:06,Internet Bill,4G Unlimited Plan,Jio Fiber,1356.99,0.78,69.68,524,UPI,Successful,MERCH_0033,Android,Urban
1468,0ad5a9d7-c0f1-482d-ab38-e114e97db031,USER_04421,2023-12-04 21:30,Movie Ticket,Baahubali 2,Cinepolis,5758.02,24.56,29.13,565,Debit Card,Successful,MERCH_0301,iOS,Suburban
1469,86b62db7-c96e-47ba-9e94-92e7535a7e95,USER_00111,2023-12-04 22:20,Mobile Recharge,Prepaid Plan 399,Vodafone,1063.43,47.09,85.96,163,Wallet Balance,Successful,MERCH_0758,Android,Urban
1470,41f4ece6-363f-414a-9e50-98c9cd62c944,USER_02563,2023-12-04 23:10,Streaming Service,Standard Plan,ZEE5,8909.24,39.64,55.9,415,UPI,Successful,MERCH_0682,iOS,Rural
1471,ab8171da-7682-4a37-a105-1720db540708,USER_09727,2023-12-05 00:40,Movie Ticket,Dangal,SPI Cinemas,3314.28,48.06,88.23,650,Bank Transfer,Successful,MERCH_0927,Android,Urban
1472,d37da579-bca3-4346-9169-bc53139fd2cf,USER_07020,2023-12-05 01:55,Rent Payment,2BHK Flat Deposit,NoBroker,7404.03,45.54,37.45,532,Wallet Balance,Successful,MERCH_0357,Android,Urban
1473,919f0fe0-ebd9-4aeb-be10-6066cfb10b85,USER_00527,2023-12-05 05:44,Water Bill,Residential Connection,Hyderabad Water Board,5043.16,46.95,44.22,730,UPI,Successful,MERCH_0238,Android,Urban
1474,4cefedb9-99b3-4436-9adf-24397539e1f0,USER_05784,2023-12-05 06:29,Online Shopping,Wireless Earbuds,Amazon,8268.23,44.13,87.81,507,Bank Transfer,Successful,MERCH_0409,Android,Suburban
1475,12576ec8-c895-4d38-a645-d3c993ce26e6,USER_00595,2023-12-05 11:28,Grocery Shopping,Refined Sunflower Oil,Amazon Pantry,3809.64,28.79,98.29,878,UPI,Successful,MERCH_0400,Android,Urban
1476,bb2c2245-1381-4412-a900-34ee91dd099d,USER_01390,2023-12-05 12:13,Gas Bill,Auto LPG,Indraprastha Gas,437.11,4.48,31.06,475,Credit Card,Failed,MERCH_0329,Web,Urban
1477,85817fce-c97e-42ed-b4e6-94479cd4b4f0,USER_03292,2023-12-05 12:24,Insurance Premium,Motor Insurance,Max Life,705.67,18.33,96.53,528,Debit Card,Successful,MERCH_0870,Android,Rural
1478,45c71379-7f88-401a-9fca-2a652b3d8059,USER_08276,2023-12-05 12:39,Internet Bill,Fiber 100Mbps Plan,Jio Fiber,4219.36,45.02,82.03,85,Bank Transfer,Successful,MERCH_0636,Web,Urban
1479,2e0a839b-e205-4012-a53b-96234e284330,USER_04074,2023-12-05 12:47,Grocery Shopping,Dairy Milk Chocolate,BigBasket,5971.8,4.59,73.04,109,Wallet Balance,Successful,MERCH_0497,iOS,Urban
1480,e27b6a12-13ff-43bd-bbbc-6cfbf31af881,USER_04562,2023-12-05 17:49,Insurance Premium,Home Insurance,SBI Life,2962.72,38.7,79.88,591,Wallet Balance,Successful,MERCH_0770,Android,Suburban
1481,6f558002-1307-45e8-8a0a-d93f1eb2513d,USER_05483,2023-12-05 21:37,Electricity Bill,Commercial Bill,Reliance Energy,5603.52,7.45,46.18,443,Wallet Balance,Successful,MERCH_0826,iOS,Urban
1482,112ff797-b666-4e74-ab33-26980eab42b5,USER_01469,2023-12-06 03:41,Food Delivery,Masala Dosa,Domino's,7546.05,25.2,27.44,895,Debit Card,Successful,MERCH_0455,iOS,Rural
1483,4b6a9d79-4c9a-4a54-8c5e-4f22922853b0,USER_09874,2023-12-06 05:44,Education Fee,Data Science Bootcamp,Coursera,5343.17,19.1,25.76,626,Wallet Balance,Successful,MERCH_0408,Android,Urban
1484,cbfc91cd-9952-41a5-924e-4b027c2b2767,USER_06835,2023-12-06 05:53,Gift Card,Rs. 1000 Shopping Voucher,Pantaloons,4139.61,14.45,88.05,145,Wallet Balance,Successful,MERCH_0095,iOS,Urban
1485,aed7b885-ac17-4338-95d7-d4de6d7ba583,USER_03135,2023-12-06 14:52,Flight Booking,Pune to Goa,Yatra,4825.33,37.19,41.55,802,UPI,Successful,MERCH_0201,Android,Rural
1486,5adc670c-cd00-4e03-a90c-2d141c442aa6,USER_02180,2023-12-06 19:54,Mobile Recharge,Family Plan 999,Jio,5598.47,38.67,47.72,528,Wallet Balance,Successful,MERCH_0642,iOS,Urban
1487,597007bd-d2b7-45ba-89de-b331b09aa645,USER_01540,2023-12-06 20:33,Taxi Fare,Share Ride,Ola,6898.89,47.09,34.32,376,Wallet Balance,Successful,MERCH_0625,Android,Suburban
1488,4c46e472-efae-43d7-b2be-96a229307cb4,USER_04070,2023-12-06 22:20,Mobile Recharge,Prepaid Plan 399,BSNL,1714.33,44.9,94.94,568,UPI,Successful,MERCH_0895,Android,Suburban
1489,5d9f5ba5-eed5-415e-89ee-f1ad24664f61,USER_05797,2023-12-06 22:22,Taxi Fare,Share Ride,Jugnoo,587.09,26.71,17.34,141,Bank Transfer,Successful,MERCH_0306,Android,Urban
1490,3273933b-5c37-41bf-aabb-4104ad598897,USER_05702,2023-12-06 22:22,Education Fee,Data Science Bootcamp,Unacademy,9272.02,21.88,30.95,523,Debit Card,Successful,MERCH_0207,Android,Urban
1491,db240087-996f-419c-b031-712d2ac6ddff,USER_05000,2023-12-06 22:31,Taxi Fare,Share Ride,Meru,2575.62,12.06,81.28,831,Credit Card,Successful,MERCH_0122,Android,Urban
1492,73aaefb1-626e-4257-bf94-04a1969c9a17,USER_00020,2023-12-06 23:24,Movie Ticket,Baahubali 2,Carnival Cinemas,3619,21.24,5.95,46,Wallet Balance,Successful,MERCH_0797,iOS,Suburban
1493,e9b1c5d6-2c65-4658-8d45-337643bc082c,USER_06234,2023-12-06 23:36,Online Shopping,Fitness Tracker,Myntra,2143.43,28.12,77.05,278,Wallet Balance,Successful,MERCH_0329,Web,Urban
1494,2a8c2cc9-d308-4ad6-a745-fbcb29910094,USER_00680,2023-12-06 23:39,Online Shopping,Wireless Earbuds,Myntra,5432.82,12.46,8.98,11,Wallet Balance,Successful,MERCH_0294,Android,Suburban
1495,af252767-4d2e-4824-8123-17848b061b5e,USER_00468,2023-12-07 04:07,Electricity Bill,Industrial Bill,MSEDCL,1379.37,31.96,3.93,260,UPI,Successful,MERCH_0752,Android,Urban
1496,6a993727-7231-4a92-8c02-f6dd427da47f,USER_06101,2023-12-07 06:45,Gaming Credits,Legendary Weapon,Call of Duty Mobile,9893.27,33.12,67.4,523,Bank Transfer,Successful,MERCH_0832,iOS,Suburban
1497,ef062fbd-d474-4c9a-81a6-6401af8a987a,USER_08274,2023-12-07 06:51,Movie Ticket,3 Idiots,SPI Cinemas,173.61,18.38,4.77,221,Bank Transfer,Successful,MERCH_0083,Android,Urban
1498,91a40aaf-ed1a-4321-9ab2-a6bf1eb42d11,USER_00724,2023-12-07 07:46,Insurance Premium,Term Life Policy,ICICI Prudential,8132.53,13.37,19.01,820,Credit Card,Successful,MERCH_0154,Web,Suburban
1499,b0a4c026-abc8-43be-9355-1c0c38d7fe55,USER_06078,2023-12-07 11:45,Hotel Booking,Service Apartment,MakeMyTrip,3124.59,3.43,20.25,769,UPI,Successful,MERCH_0784,Web,Urban
1500,467908ec-d697-49a0-bef3-f3d70abead99,USER_00701,2023-12-07 11:58,Gift Card,Rs. 1000 Shopping Voucher,Flipkart,1546.73,9,64.04,103,Credit Card,Successful,MERCH_0079,Android,Urban
1501,4a8acf4e-659f-4bcd-8b70-f3430f5f62a4,USER_00957,2023-12-07 14:02,Hotel Booking,Dormitory Bed,MakeMyTrip,5648.14,48.81,15.93,602,Credit Card,Successful,MERCH_0417,iOS,Rural
1502,13ed6b6d-4c08-48b3-a951-f67d0d5327d6,USER_08269,2023-12-07 15:21,Taxi Fare,City Ride,Uber,8627.12,16.72,80.2,625,Debit Card,Successful,MERCH_0943,Android,Suburban
1503,362525a9-e36c-4211-ad34-1eab1931ec69,USER_05567,2023-12-07 19:44,Bus Ticket,Volvo Multi-Axle,MakeMyTrip Bus,137.61,22.84,85.2,240,Credit Card,Successful,MERCH_0888,iOS,Urban
1504,1786a37e-4e35-40c2-a826-23a2813bd9a3,USER_04125,2023-12-07 20:04,Movie Ticket,Baahubali 2,Cinepolis,7885.75,43.66,0.93,926,Debit Card,Successful,MERCH_0656,Android,Urban
1505,21bdceed-cd4e-4a43-acc0-d979fe43cc7e,USER_09484,2023-12-07 20:16,Online Shopping,Steel Toe Shoes,Snapdeal,8975.66,30.17,25.04,448,UPI,Successful,MERCH_0864,Android,Urban
1506,278ca942-2050-48a8-8af5-771206a81f86,USER_04343,2023-12-07 20:41,Hotel Booking,Deluxe Room,MakeMyTrip,4408.5,6.32,84.16,252,Debit Card,Successful,MERCH_0317,Android,Rural
1507,d5b2767c-a202-4cf0-bc22-bad231474736,USER_04744,2023-12-07 21:47,Grocery Shopping,Refined Sunflower Oil,Nature's Basket,88.01,11.08,5.83,815,Bank Transfer,Successful,MERCH_0631,Android,Urban
1508,e3ce08a3-3f54-4362-92c6-b6c8989151c8,USER_04865,2023-12-07 22:29,Education Fee,Python Programming Course,Udemy,359.97,47.14,33.86,777,Wallet Balance,Successful,MERCH_0256,Android,Urban
1509,ab8751f3-d436-421b-82f2-3b67bf1e4aa6,USER_03697,2023-12-08 01:19,Movie Ticket,PK,Cinepolis,1923.53,33.73,94.02,417,Debit Card,Successful,MERCH_0022,Android,Suburban
1510,36f32a8f-0452-4ad2-8a24-dfc7f541fb29,USER_01032,2023-12-08 04:18,Grocery Shopping,Basmati Rice,Grofers,3962.76,42.75,21.59,127,Bank Transfer,Successful,MERCH_0828,Android,Urban
1511,500d95b6-cade-42d6-98a0-c035c6f6c4fc,USER_07642,2023-12-08 04:27,Bus Ticket,Semi-Sleeper,Paytm Bus,9895.52,12.24,67.75,854,Wallet Balance,Successful,MERCH_0204,Android,Urban
1512,70176770-90e0-4fff-bd59-30134805de23,USER_00107,2023-12-08 05:42,Movie Ticket,PK,Cinepolis,2062.18,29.3,41.44,509,Debit Card,Successful,MERCH_0445,iOS,Urban
1513,293a6591-0668-4674-8ba2-9c5296165a54,USER_09851,2023-12-08 06:56,Internet Bill,Business Internet Plan,BSNL Broadband,9619.63,41.15,76.44,378,Debit Card,Successful,MERCH_0792,Android,Urban
1514,9c838da1-a791-44f4-9a57-b1d9da735e74,USER_09894,2023-12-08 08:08,Gaming Credits,Battle Pass,Roblox,5234.32,44.5,32.35,231,Wallet Balance,Successful,MERCH_0150,iOS,Urban
1515,0138fb36-03c6-40cd-8e98-ffbc84811491,USER_04546,2023-12-08 10:46,Rent Payment,2BHK Flat Deposit,Airbnb,176.23,16.13,56.81,417,Wallet Balance,Successful,MERCH_0811,Android,Urban
1516,5a6fea71-4a6e-4b8c-af98-bff5f80e3e38,USER_00124,2023-12-08 14:28,Mobile Recharge,Family Plan 999,BSNL,710.4,13.73,84.33,603,UPI,Successful,MERCH_0228,iOS,Suburban
1517,daec1f4e-fe03-4773-ac4e-1bba763c0869,USER_04592,2023-12-08 14:41,Bus Ticket,Non-AC Seater,Goibibo,6163.15,7.09,29.91,621,Bank Transfer,Successful,MERCH_0561,Android,Urban
1518,c02e3f5b-3fcf-4c59-8473-e629ab1b5b11,USER_02247,2023-12-08 15:17,Taxi Fare,Share Ride,Jugnoo,2032.97,24.15,97.51,799,Debit Card,Successful,MERCH_0144,iOS,Urban
1519,ff8b7945-8190-42d4-bb2e-b8d00a64d9f7,USER_09080,2023-12-08 23:45,Hotel Booking,Dormitory Bed,Airbnb,9174.89,7.62,18.59,811,Debit Card,Successful,MERCH_0651,Android,Rural
1520,9a6714a5-25d1-4c61-883e-c0233719767a,USER_05419,2023-12-09 00:26,Loan Repayment,Education Loan EMI,Bajaj Finserv,7161.3,13.83,79.91,509,Credit Card,Successful,MERCH_0874,iOS,Urban
1521,ab58574a-6abe-464b-9fae-23bb9971ebdc,USER_00186,2023-12-09 00:29,Mobile Recharge,Prepaid Plan 399,Jio,6150.31,46.1,71.49,763,Debit Card,Successful,MERCH_0515,Android,Urban
1522,c3005f7f-8712-4708-ba25-ff7112733ab5,USER_01549,2023-12-09 01:45,Food Delivery,Vegetable Biryani,Swiggy,6383.73,0.11,66.02,499,Credit Card,Successful,MERCH_0122,Android,Urban
1523,0f2f878b-1a1b-4969-88e9-2d48dff73cb7,USER_04569,2023-12-09 02:02,Movie Ticket,PK,SPI Cinemas,3821.38,5.69,96.48,76,Bank Transfer,Successful,MERCH_0989,Android,Rural
1524,d0c27aaa-f9a8-440b-82fb-58f278c983e0,USER_01008,2023-12-09 04:25,Hotel Booking,Service Apartment,Fab Hotels,3050.06,31.08,2.33,915,Credit Card,Successful,MERCH_0321,Android,Urban
1525,ce7cf863-2791-40a0-95e6-d9bbc039673c,USER_02563,2023-12-09 05:29,Taxi Fare,Rental Package,Meru,3976.71,31.53,58.12,852,Wallet Balance,Successful,MERCH_0604,iOS,Suburban
1526,09e010fa-f79c-4fed-bf8a-485d45483e54,USER_01170,2023-12-09 06:55,Food Delivery,Pizza Margherita,Domino's,8599.63,29.8,9.35,594,Credit Card,Successful,MERCH_0616,Android,Urban
1527,e342df6e-a08c-483f-bbbd-53c4b61f8de5,USER_07593,2023-12-09 11:35,Education Fee,IELTS Training,BYJU'S,6717.2,2.91,26.8,693,Credit Card,Successful,MERCH_0008,Android,Suburban
1528,ed9d55f9-29b8-47cd-acfb-cd49b663c005,USER_02040,2023-12-09 14:57,Hotel Booking,Service Apartment,Fab Hotels,9877.28,38.81,16.44,762,Debit Card,Successful,MERCH_0790,Web,Rural
1529,ec93c3e3-d56a-4664-83fa-75a0e12320e1,USER_05157,2023-12-09 15:41,Grocery Shopping,Whole Wheat Atta,Nature's Basket,5006.69,19.57,32.39,150,Debit Card,Successful,MERCH_0966,Android,Urban
1530,210be068-b5a7-4962-8722-6642c9b4e185,USER_09889,2023-12-09 17:42,Mobile Recharge,Postpaid Plan 599,Vodafone,5960.92,9.22,89.1,94,UPI,Successful,MERCH_0334,Android,Urban
1531,dbc64521-be08-460f-80e9-089e0d6cbd90,USER_00560,2023-12-09 18:01,Loan Repayment,Business Loan Repayment,Axis Bank,1921.19,42.56,7.78,487,Wallet Balance,Successful,MERCH_0807,Android,Rural
1532,2c3326b5-afa8-4b4a-9263-c2c3124b90af,USER_00051,2023-12-09 18:29,Gas Bill,Industrial Gas Supply,Bharat Gas,7179,43.43,8.55,836,Debit Card,Successful,MERCH_0762,iOS,Urban
1533,4f021a92-5af5-4cf2-944b-101853cc1f47,USER_08827,2023-12-09 21:10,Streaming Service,Basic Plan,SonyLIV,7460.64,49.36,83.4,347,UPI,Successful,MERCH_0235,Android,Urban
1534,f5d93bcc-1e84-469e-a51f-37370ad417e5,USER_02940,2023-12-09 21:37,Education Fee,Digital Marketing Certification,Coursera,3795.03,25.29,74.77,936,UPI,Successful,MERCH_0225,Android,Urban
1535,8322ef86-969b-4cff-add2-4ad1e4d9d565,USER_05194,2023-12-10 00:50,Rent Payment,1BHK Apartment Rent,Nestaway,4160.81,36.27,18.2,446,UPI,Successful,MERCH_0560,iOS,Urban
1536,4b293c88-fdfa-4337-8553-debd86d1704d,USER_02373,2023-12-10 04:09,Insurance Premium,Health Insurance,Max Life,3699.91,36.55,78.86,636,Wallet Balance,Successful,MERCH_0703,iOS,Suburban
1537,59fc3103-e3ce-44bd-87bd-2275eff4271c,USER_01818,2023-12-10 05:17,Taxi Fare,Outstation Trip,Jugnoo,3426.87,34.04,73.63,892,Debit Card,Successful,MERCH_0805,Android,Urban
1538,4c148f08-30ce-42e0-998d-502a9ff7c429,USER_09450,2023-12-10 05:55,Online Shopping,Smart LED TV,Flipkart,705.72,25.56,13.91,107,Debit Card,Successful,MERCH_0786,iOS,Urban
1539,f0f6549e-71b9-43f8-a0ae-9a931157a0ac,USER_02989,2023-12-10 08:00,Online Shopping,Fitness Tracker,Myntra,4109.25,24.05,28.51,916,Wallet Balance,Successful,MERCH_0445,Android,Urban
1540,248ca39e-8946-49d7-a5b0-20c2712db680,USER_06445,2023-12-10 08:02,Gift Card,Rs. 500 E-Gift Card,Flipkart,6648.49,23.17,49.39,576,Bank Transfer,Successful,MERCH_0872,iOS,Rural
1541,34b0c61c-63da-4406-9fb2-e8626bf480cf,USER_03970,2023-12-10 11:30,Online Shopping,Wireless Earbuds,Myntra,4998.81,21.23,23.28,943,UPI,Successful,MERCH_0305,Android,Urban
1542,b4da19da-236a-4987-a645-ba4b9f222b7a,USER_02123,2023-12-10 12:35,Gift Card,Rs. 1000 Shopping Voucher,Lifestyle,2483.7,29.86,84.57,270,Bank Transfer,Successful,MERCH_0126,iOS,Suburban
1543,9a733a07-0c13-4e80-a087-d1dbaa5ac27b,USER_05991,2023-12-10 12:36,Movie Ticket,PK,Cinepolis,5867.98,39.46,75.87,76,Bank Transfer,Successful,MERCH_0132,iOS,Urban
1544,25d9367a-63dd-49e5-bef8-73e9398e4436,USER_05588,2023-12-10 14:51,Electricity Bill,Temporary Connection Bill,BSES,6535.3,28.02,48.55,941,Credit Card,Successful,MERCH_0604,Android,Urban
1545,63986467-6139-4af1-95e0-0b50d86da4ef,USER_08308,2023-12-10 17:24,Movie Ticket,Avengers: Endgame,INOX,5202.59,19.01,82.28,58,Bank Transfer,Successful,MERCH_0415,Android,Rural
1546,ec8ca47c-1350-4973-ab8e-02de53f7aea3,USER_04357,2023-12-10 18:00,Hotel Booking,Service Apartment,Treebo,3784.22,47.28,89.53,16,UPI,Successful,MERCH_0566,iOS,Urban
1547,d3a6143a-8934-46c2-a03e-4cf140bd57d8,USER_07202,2023-12-10 18:58,Online Shopping,Laptop Backpack,Amazon,3607.8,2.68,85.84,573,UPI,Successful,MERCH_0546,iOS,Urban
1548,b84e6aad-4660-4247-abdf-88248f05066f,USER_06898,2023-12-10 19:15,Loan Repayment,Education Loan EMI,Bajaj Finserv,4342.62,20.52,1.44,173,Credit Card,Successful,MERCH_0065,Android,Urban
1549,7e2d5bbd-58c5-42bb-acf7-850737cdce52,USER_02453,2023-12-10 21:47,Online Shopping,Steel Toe Shoes,Amazon,9420.41,46.47,77.59,675,UPI,Successful,MERCH_0772,Android,Urban
1550,3f6fe641-f44f-44cb-9160-31ed8d27d6e8,USER_05927,2023-12-10 22:07,Rent Payment,Co-working Space,OYO Life,1974.35,46.56,13.48,20,UPI,Successful,MERCH_0337,iOS,Suburban
1551,c4f1a3b8-e54c-48de-bdb0-9d43d74e3152,USER_02424,2023-12-11 03:22,Mobile Recharge,Prepaid Plan 399,Idea,4468.87,36.51,25.16,840,UPI,Successful,MERCH_0991,iOS,Urban
1552,0510f1da-8cf9-448c-ae13-839b800741ad,USER_03686,2023-12-11 03:42,Food Delivery,Vegetable Biryani,Uber Eats,7453.96,24.27,0.54,288,UPI,Successful,MERCH_0998,Android,Urban
1553,1f0e315f-452f-4023-ad48-c04e843d7b4a,USER_00179,2023-12-11 05:52,Gas Bill,Auto LPG,Indraprastha Gas,1321.59,6.12,44.21,565,UPI,Successful,MERCH_0544,Android,Urban
1554,e3af2871-ab47-42db-990b-9c24912d7c53,USER_06366,2023-12-11 08:05,Rent Payment,Commercial Space Rent,Housing.com,3326.6,46,24.95,287,Debit Card,Successful,MERCH_0595,Android,Suburban
1555,7cbc1893-6de4-4434-9cbe-32dd26419b1b,USER_05601,2023-12-11 09:27,Movie Ticket,Baahubali 2,Carnival Cinemas,9839.94,41.12,96.56,541,Wallet Balance,Successful,MERCH_0536,iOS,Urban
1556,1dc417fe-92eb-4bd3-9a95-3d8449e1852f,USER_03847,2023-12-11 10:47,Internet Bill,Fiber 100Mbps Plan,Airtel Broadband,7318.44,19.77,62.82,204,Wallet Balance,Successful,MERCH_0536,Android,Suburban
1557,e0019e7f-13c1-4233-9751-5f7693163107,USER_01232,2023-12-11 11:09,Water Bill,Industrial Use,Delhi Jal Board,2764.93,4.9,71.39,625,Wallet Balance,Successful,MERCH_0005,Android,Urban
1558,2ba3f47e-c64f-4fee-8f36-4de3107bc739,USER_02561,2023-12-11 12:30,Grocery Shopping,Refined Sunflower Oil,Nature's Basket,8979.03,13.99,11.29,365,Credit Card,Successful,MERCH_0738,Android,Urban
1559,4b0bb48c-c136-4af2-8d3e-8d15da3dcadb,USER_03492,2023-12-11 16:09,Education Fee,Digital Marketing Certification,Vedantu,369.48,45.98,42.56,223,UPI,Successful,MERCH_0127,Android,Urban
1560,2750827b-9d4e-4154-97db-22c11ee28c35,USER_06847,2023-12-11 19:13,Insurance Premium,Term Life Policy,SBI Life,835.72,26.48,83.05,214,Wallet Balance,Successful,MERCH_0776,iOS,Suburban
1561,be297341-096f-46bc-a641-10cc7f6d00bb,USER_05132,2023-12-11 20:09,Flight Booking,Ahmedabad to Jaipur,Cleartrip,9081.66,7.4,81.08,271,UPI,Successful,MERCH_0346,iOS,Rural
1562,f9030347-492b-4fc4-8f34-334e5e6bb301,USER_06098,2023-12-12 04:01,Rent Payment,1BHK Apartment Rent,OYO Life,8275.16,38.95,18.53,902,Debit Card,Successful,MERCH_0815,Android,Suburban
1563,1ddfd6fc-595a-4d4f-93f4-713df70c35e0,USER_07569,2023-12-12 05:48,Internet Bill,Fiber 100Mbps Plan,Hathway,2918.87,15.28,24.46,830,UPI,Successful,MERCH_0862,iOS,Suburban
1564,130bc381-083a-42f4-ab73-afe53fe196b3,USER_02422,2023-12-12 11:59,Loan Repayment,Education Loan EMI,Axis Bank,3637.4,28.86,27.05,93,Credit Card,Successful,MERCH_0088,iOS,Urban
1565,8ae62dbb-36b2-4948-98de-ed7b0a877d4e,USER_09328,2023-12-12 13:33,Mobile Recharge,Annual Plan 2999,Airtel,6633.66,6.64,59.13,905,UPI,Successful,MERCH_0267,Android,Suburban
1566,ee0bdc42-ece6-4955-bf7e-303b45b99e46,USER_09746,2023-12-12 14:03,Insurance Premium,Term Life Policy,SBI Life,7723.77,12.96,16.51,139,Wallet Balance,Successful,MERCH_0329,iOS,Urban
1567,98e4ee90-86c2-4292-9f44-623c11fc8ca6,USER_05322,2023-12-12 17:28,Gaming Credits,Battle Pass,Call of Duty Mobile,4072.28,43.48,95.46,665,Wallet Balance,Successful,MERCH_0046,Android,Suburban
1568,ada0799a-39d4-4d5b-b860-e24ff57884ee,USER_07770,2023-12-12 17:37,Loan Repayment,Car Loan Installment,Axis Bank,4606.43,28.58,99.56,551,UPI,Successful,MERCH_0513,iOS,Urban
1569,8cbde223-37c4-4aaf-bf44-bc731d4d6645,USER_01503,2023-12-12 17:53,Loan Repayment,Home Loan EMI,Bajaj Finserv,205.84,6,19.57,451,Bank Transfer,Successful,MERCH_0714,iOS,Suburban
1570,7b6f5e2e-70ec-4d90-a5dc-9de2fc9d8a6e,USER_07178,2023-12-12 19:23,Gift Card,Rs. 5000 Luxury Card,Lifestyle,3033.43,34.44,14.71,199,Credit Card,Successful,MERCH_0059,iOS,Urban
1571,ed004e78-a9e9-4bdc-8940-fe2586443162,USER_02275,2023-12-12 19:38,Gaming Credits,1000 Game Coins,Free Fire,204.3,19.27,36.34,1,Credit Card,Failed,MERCH_0133,iOS,Urban
1572,ed4d7473-1675-4e18-9bb4-c76472f633be,USER_04830,2023-12-12 19:59,Loan Repayment,Business Loan Repayment,Bajaj Finserv,186.97,38.71,74.81,843,Wallet Balance,Successful,MERCH_0824,Android,Suburban
1573,74e1e4c9-91d3-45e6-817e-c99dc45c7486,USER_06748,2023-12-12 20:13,Bus Ticket,Sleeper Class,AbhiBus,1502.3,48.76,40.28,66,UPI,Successful,MERCH_0201,Android,Suburban
1574,08063988-9916-4848-b2be-9f623a694a75,USER_03897,2023-12-12 21:00,Education Fee,Python Programming Course,Udemy,5342.78,28.17,29.19,260,Bank Transfer,Successful,MERCH_0480,Android,Urban
1575,0db36999-b855-4953-85c5-2852139cc5fd,USER_09328,2023-12-12 23:40,Flight Booking,Pune to Goa,Cleartrip,7296.16,5.78,5.19,552,Credit Card,Successful,MERCH_0895,Web,Urban
1576,b2dc7e3e-5dce-4950-b2ae-e86daf7259e4,USER_03244,2023-12-13 02:43,Flight Booking,Ahmedabad to Jaipur,Cleartrip,6680.82,16.44,56.28,149,Credit Card,Successful,MERCH_0161,Android,Urban
1577,6edcb80e-0e12-415f-bf5e-21fd896dd1e4,USER_03908,2023-12-13 06:08,Loan Repayment,Personal Loan Payment,HDFC Bank,2585.62,36.56,90.48,35,Credit Card,Pending,MERCH_0808,Android,Urban
1578,5ed4323c-6407-414c-acd0-8b863a670751,USER_09693,2023-12-13 07:05,Mobile Recharge,Postpaid Plan 599,Airtel,3700.39,29.5,93.79,574,Wallet Balance,Successful,MERCH_0430,Android,Urban
1579,74174c92-03f5-4ace-90c1-b5a265887099,USER_01919,2023-12-13 09:04,Internet Bill,Fiber 100Mbps Plan,BSNL Broadband,4898.64,31.37,84.82,537,UPI,Successful,MERCH_0911,Android,Suburban
1580,6c7af8c3-9169-444b-a6d4-5de067509a4b,USER_02566,2023-12-13 11:23,Gift Card,Rs. 2000 Gift Voucher,Pantaloons,1392.67,38.1,96.03,889,Wallet Balance,Successful,MERCH_0092,iOS,Suburban
1581,85433121-35d1-4f74-9322-ce823f1a585c,USER_02087,2023-12-13 12:47,Food Delivery,Chilli Paneer,Foodpanda,5247.1,38.48,56.89,501,UPI,Successful,MERCH_0094,Web,Suburban
1582,e3eee4a9-fcc0-449e-aaaf-f79510fb78b3,USER_02456,2023-12-13 15:07,Internet Bill,4G Unlimited Plan,Airtel Broadband,2359.34,11.73,15.87,142,Debit Card,Successful,MERCH_0021,iOS,Suburban
1583,0069c62b-0f2a-44bd-b3de-994257bbfa6e,USER_09369,2023-12-13 17:27,Hotel Booking,Service Apartment,Airbnb,9549.28,17.27,68.2,612,UPI,Successful,MERCH_0610,Android,Suburban
1584,845969b4-0508-443f-93a6-46be77656653,USER_06733,2023-12-13 17:36,Gaming Credits,Battle Pass,PUBG Mobile,9503.01,32.61,25.31,38,UPI,Successful,MERCH_0301,Android,Urban
1585,a82fbd0b-1719-4137-96cd-01886d92f8bf,USER_08244,2023-12-13 20:23,Online Shopping,Steel Toe Shoes,Snapdeal,5989.49,15.06,37.56,389,Credit Card,Successful,MERCH_0699,Android,Urban
1586,d70ffc6b-81c8-43e6-a252-d7e63e651034,USER_05131,2023-12-13 20:52,Movie Ticket,Baahubali 2,INOX,657.88,12.44,94.26,70,Bank Transfer,Successful,MERCH_0222,iOS,Suburban
1587,5f5422da-bf75-4752-8c4e-442030f55d32,USER_09068,2023-12-13 21:00,Taxi Fare,Rental Package,Meru,5022.23,7.84,68.4,674,Wallet Balance,Successful,MERCH_0324,iOS,Urban
1588,1d239966-af2d-4b45-a35f-d374a007eb94,USER_02330,2023-12-13 22:38,Gas Bill,Auto LPG,Gujarat Gas,595.39,34.79,75.12,269,Bank Transfer,Successful,MERCH_0574,Android,Urban
1589,e9317798-3898-4733-8a36-09d1c2b99ef6,USER_08071,2023-12-13 23:28,Grocery Shopping,Dairy Milk Chocolate,Grofers,3080.71,40.23,8.1,835,Wallet Balance,Successful,MERCH_0151,iOS,Urban
1590,25421950-bfb9-4218-bb36-005c2fd9bdbd,USER_06060,2023-12-14 01:13,Flight Booking,Ahmedabad to Jaipur,Ixigo,9322.95,4.53,64.6,865,Debit Card,Successful,MERCH_0900,Android,Urban
1591,d70d35a5-f809-48c4-b706-ff308835b67b,USER_03569,2023-12-14 02:22,Insurance Premium,Health Insurance,SBI Life,305.53,34.29,79.98,397,UPI,Successful,MERCH_0744,iOS,Urban
